"x","y","sigma_x","sigma_y","tau_xy","sigma_x_uniform","sigma_y_uniform","tau_xy_uniform","eps_x_uniform","eps_y_uniform","gamma_xy_uniform","u_uniform","v_uniform","eps_x","eps_y","gamma_xy","u_fixed","v_fixed_raw","v_fixed"
0.25,-0.12,95976245.5983055,1810689.48076254,765595.330902062,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.71428571428571e-05,0.00045444304168608,-0.00012848659142252,9.47879933497791e-06,0.000102499347080277,-1.0582970251815e-05,-1.09843830795583e-05
0.25,-0.116,96080314.9050191,1763858.29274139,797090.286902411,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.65714285714286e-05,0.000455005511510461,-0.000128858267517925,9.86873688545842e-06,0.000103116607684324,-1.10984033218867e-05,-1.12790674572506e-05
0.25,-0.112,96188332.7044717,1715250.28298773,827654.20435404,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.6e-05,0.000455589321997978,-0.000129244045373113,1.02471472920024e-05,0.000103739045244173,-1.16153795033791e-05,-1.15579855536392e-05
0.25,-0.108,96300153.3766347,1664930.98051439,857256.484025975,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.54285714285714e-05,0.000456193686107049,-0.000129643404916552,1.06136517069883e-05,0.000104366492752091,-1.21339531230453e-05,-1.1821727396612e-05
0.25,-0.104,96415627.7647181,1612967.50587683,885868.14760134,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.48571428571429e-05,0.000456817797680739,-0.000130055813445422,1.09678913512547e-05,0.000104998906652271,-1.2654176376827e-05,-1.20706909974836e-05
0.25,-0.1,96534603.510893,1559428.42009815,913461.854278284,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.42857142857143e-05,0.000457460833261255,-0.000130480726824618,1.13095277196359e-05,0.000105636296191954,-1.31760992841255e-05,-1.23050907535753e-05
0.25,-0.096,96656925.3883402,1504383.57524692,940011.912428338,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.37142857142857e-05,0.000458121953884601,-0.000130917590672644,1.16382427253032e-05,0.0001062786584394,-1.36997696468161e-05,-1.25249768674143e-05
0.25,-0.092,96782435.6283912,1447903.96722396,965494.286517375,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.31428571428571e-05,0.000458800306848686,-0.000131365841529969,1.19537387854532e-05,0.000106925922226355,-1.42252330129359e-05,-1.27302637971191e-05
0.25,-0.088,96910974.2416341,1390061.59126465,989886.599512125,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.25714285714286e-05,0.000459495027448832,-0.000131824908005836,1.22557388511025e-05,0.000107577903578581,-1.47525326449593e-05,-1.29207653543687e-05
0.25,-0.084,97042379.3319717,1330929.30061274,1013168.13100967,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.2e-05,0.00046020524067518,-0.000132294211899899,1.25439863839292e-05,0.000108234274390371,-1.52817094925589e-05,-1.30962338214113e-05
0.25,-0.08,97176487.4027305,1270580.66877129,1035319.81133858,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.14285714285714e-05,0.000460930062867138,-0.000132773169295466,1.28182452832396e-05,0.000108894545227874,-1.58128021697407e-05,-1.32564003755544e-05
0.25,-0.076,97313133.6540314,1209089.85568589,1056324.21188861,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.08571428571429e-05,0.000461668603320598,-0.000133261191621541,1.307829976624e-05,0.000109558062264151,-1.63458469362269e-05,-1.34010141874983e-05
0.25,-0.072,97452152.2707422,1146531.478166,1076165.53193106,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.02857142857143e-05,0.00046241996584425,-0.000133757686681222,1.33239542048608e-05,0.000110224017507578,-1.68808776829518e-05,-1.35298777884062e-05
0.25,-0.068,97593376.7004387,1082980.4848026,1094829.58219479,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,9.71428571428572e-06,0.000463183250261895,-0.000134262059644424,1.35550329224117e-05,0.000110891470732116,-1.74179259215295e-05,-1.36428766608728e-05
0.25,-0.064,97736639.9209023,1018512.03559395,1112303.76546283,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,9.14285714285714e-06,0.00046395755385821,-0.000134773714003223,1.37713799533493e-05,0.00011155938089416,-1.79570207775424e-05,-1.37400014748812e-05
0.25,-0.06,97881774.6967832,953201.386447581,1128577.05445279,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,8.57142857142857e-06,0.000464741972765947,-0.000135292052488511,1.39728587694155e-05,0.000112226644358149,-1.84981889874964e-05,-1.38213619298766e-05
0.25,-0.056,98028613.8251444,887123.778685035,1143639.96724008,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,8e-06,0.000465535603293042,-0.000135816477946944,1.41593519753534e-05,0.00011289213697344,-1.90414548992842e-05,-1.38871917432169e-05
0.25,-0.052,98176990.3696956,820354.333636962,1157484.54047752,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,7.42857142857143e-06,0.000466337543188593,-0.000136346394177484,1.43307609773407e-05,0.000113554756958058,-1.95868404759941e-05,-1.39378449071838e-05
0.25,-0.048,98326737.8836,752967.952380024,1170104.30065739,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,6.85714285714286e-06,0.000467146892847076,-0.000136881206727143,1.44870056271868e-05,0.000114213465648898,-2.01343653029027e-05,-1.39737838861055e-05
0.25,-0.044,98477690.6208138,685039.220633783,1181494.23365407,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,6.28571428571429e-06,0.000467962756450589,-0.000137420323645764,1.46280238452409e-05,0.000114867323459317,-2.06840465974858e-05,-1.39955609096252e-05
0.25,-0.04,98629683.7359884,616642.318805212,1191650.75277519,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,5.71428571428572e-06,0.000468784243049271,-0.000137963156199959,1.47537712248356e-05,0.000115515518820222,-2.12358992222856e-05,-1.40037939103632e-05
0.25,-0.036,98782553.4730201,547850.937140947,1200571.66553952,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,5.14285714285714e-06,0.000469610467580371,-0.0001385091195465,1.48642206209655e-05,0.000116157388437149,-2.17899357004716e-05,-1.399913893324e-05
0.25,-0.032,98936137.3423942,478738.195922611,1208256.1393885,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,4.57142857142857e-06,0.00047044055182675,-0.000139057633365694,1.49593617257624e-05,0.000116792427834884,-2.23461662339344e-05,-1.39822609961888e-05
0.25,-0.028,99090274.2875143,409376.57061858,1214704.66652674,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,4e-06,0.000471273625315851,-0.000139608122455408,1.50392006331882e-05,0.000117420291839957,-2.2904598723756e-05,-1.39538054027505e-05
0.25,-0.024,99244804.8402528,339837.821886238,1219919.02807512,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,3.42857142857143e-06,0.000472108826160414,-0.000140160017286617,1.51037593952158e-05,0.000118040785326169,-2.34652387929025e-05,-1.3914371399261e-05
0.25,-0.02,99399571.2659954,270192.930302077,1223902.25770813,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,2.85714285714286e-06,0.000472945301842404,-0.000140712754521412,1.51530755716245e-05,0.000118653845176783,-2.40280898109881e-05,-1.38644898440701e-05
0.25,-0.016,99554417.6984829,200512.035682698,1226658.60493477,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,2.28571428571429e-06,0.0004737822099418,-0.000141265777494582,1.51872017753828e-05,0.000119259514960984,-2.45931529209665e-05,-1.38046062315578e-05
0.25,-0.012,99709190.2647826,130864.380847844,1228193.4981705,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.71428571428572e-06,0.000474618718812039,-0.000141818536659938,1.52062052154443e-05,0.000119857914249973,-2.51604270676062e-05,-1.37350700134249e-05
0.25,-0.00800000000000001,99863737.2007404,61318.259666816,1228513.50773575,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,1.14285714285714e-06,0.000475454008204002,-0.000142370490002644,1.52101672386331e-05,0.000120449204786027,-2.57299090276168e-05,-1.36561307117327e-05
0.25,-0.004,100017908.957285,-8059.03077810969,1227626.3089048,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,5.71428571428572e-07,0.000476287269840562,-0.000142921103418874,1.51991828721547e-05,0.000121033555852065,-2.63015934412923e-05,-1.35679408525743e-05
0.25,0,100171558.297963,-77201.2340834948,1225540.64511763,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,0,0.000477117707943754,-0.000143469851064155,1.5173360368123e-05,0.000121611111165717,-2.68754728455489e-05,-1.34705652965135e-05
0.25,0.004,100324540.388107,-146043.174648158,1222266.29145617,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-5.71428571428572e-07,0.000477944539716674,-0.000144016215671811,1.51328207513621e-05,0.000122181959446949,-2.74515377082361e-05,-1.33639961308305e-05
0.25,0.00800000000000001,100476712.876016,-214520.794207124,1217814.01847614,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.14285714285714e-06,0.000478766995782276,-0.000144559688842914,1.50776973716093e-05,0.000122746110497548,-2.80297764636078e-05,-1.32481719445573e-05
0.25,0.012,100627935.966569,-282571.184956152,1212195.55647531,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.71428571428571e-06,0.000479584320581219,-0.000145099771309176,1.50081354611229e-05,0.000123303478208382,-2.86101755488445e-05,-1.31230000507128e-05
0.25,0.016,100778072.48766,-350132.619446823,1205423.56026969,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.28571428571428e-06,0.000480395772730922,-0.000145635973170213,1.49242916985771e-05,0.000123853871406704,-2.91927194415254e-05,-1.29883800653797e-05
0.25,0.02,100926987.949846,-417144.577430828,1197511.57454001,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.85714285714286e-06,0.000481200625347979,-0.000146167814106594,1.48263337800192e-05,0.000124396992906036,-2.97773906979517e-05,-1.2844227207718e-05
0.25,0.024,101074550.599622,-483547.769829979,1188473.99980251,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-3.42857142857143e-06,0.000481998166336053,-0.000146694823570079,1.47144399975549e-05,0.000124932446562383,-3.0364169992232e-05,-1.26904937488431e-05
0.25,0.028,101220631.466679,-549284.160005346,1178326.05904999,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-4e-06,0.000482787698641334,-0.000147216540952423,1.45887988263333e-05,0.000125459751609553,-3.09530361560417e-05,-1.25271872038367e-05
0.25,0.032,101365104.405545,-614296.982495165,1167083.7651019,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-4.57142857142857e-06,0.000483568540477587,-0.000147732515734089,1.44496085203093e-05,0.000125978363077352,-3.15439662189781e-05,-1.23543841165764e-05
0.25,0.036,101507846.131971,-678530.759386851,1154763.88869526,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-5.14285714285714e-06,0.000484340025522795,-0.000148242307614181,1.42970767171795e-05,0.000126487696718707,-3.21369354494348e-05,-1.21722386127027e-05
0.25,0.04,101648736.254408,-741931.314483595,1141383.92734213,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-5.71428571428571e-06,0.0004851015030893,-0.000148745486622886,1.41314200528073e-05,0.000126987156608119,-3.27319173959264e-05,-1.19809852688159e-05
0.25,0.044,101787657.300935,-804445.785420844,1126962.07497331,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-6.28571428571428e-06,0.00048585233826934,-0.000149241633217626,1.39528637853839e-05,0.000127476163439043,-3.33288839287969e-05,-1.17809362402711e-05
0.25,0.048,101924494.741961,-866022.633882513,1111517.19238314,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-6.85714285714286e-06,0.000486591912057742,-0.000149730338364147,1.37616414295055e-05,0.000127954181547842,-3.39278052822535e-05,-1.1572472979202e-05
0.25,0.052,102059137.009025,-926611.654061118,1095068.77848485,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-7.42857142857143e-06,0.000487319621453538,-0.00015021120360366,1.35579944002887e-05,0.000128420742824077,-3.45286500966681e-05,-1.13560332329745e-05
0.25,0.056,102191475.51,-986163.979500225,1077636.94238232,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-8e-06,0.000488034879542146,-0.000150683841107145,1.33421716675906e-05,0.000128875465919378,-3.51313854610967e-05,-1.11320943180261e-05
0.25,0.06,102321404.641004,-1044632.0884518,1059242.37625939,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-8.57142857142857e-06,0.000488737115559712,-0.000151147873717871,1.31144294203543e-05,0.000129318069520918,-3.57359769559682e-05,-1.09011538958041e-05
0.25,0.064,102448821.795278,-1101969.80787517,1039906.32908502,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-9.14285714285714e-06,0.000489425774941146,-0.000151602934983136,1.28750307410527e-05,0.000129748378884965,-3.63423886959007e-05,-1.06637096222798e-05
0.25,0.068,102573627.36933,-1158132.31619841,1019650.5811289,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-9.71428571428572e-06,0.000490100319353283,-0.000152048669176178,1.26242452901673e-05,0.000130166325301074,-3.69505833726054e-05,-1.04202390922747e-05
0.25,0.072,102695724.766572,-1213076.14495747,998497.419279356,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.02857142857143e-05,0.000490760226714568,-0.000152484731309186,1.23623490006016e-05,0.000130571938645684,-3.75605222978422e-05,-1.01711814529894e-05
0.25,0.076,102815020.398716,-1266759.17942219,976469.613153149,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.08571428571429e-05,0.000491404991202584,-0.000152910787138271,1.20896237818961e-05,0.000130965333652342,-3.81721654463952e-05,-9.91692192250104e-06
0.25,0.08,102931423.685141,-1319140.65831336,953590.391983877,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.14285714285714e-05,0.000492034123250642,-0.000153326513161217,1.18063572340861e-05,0.000131346690943491,-3.87854714990401e-05,-9.65778022941063e-06
0.25,0.084,103044847.050464,-1370181.17270895,929883.422274202,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.2e-05,0.000492647149534652,-0.000153731596608801,1.15128423710139e-05,0.000131716234208668,-3.94003978854753e-05,-9.39400370531021e-06
0.25,0.088,103155205.920517,-1419842.66423279,905372.786194943,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.25714285714286e-05,0.000493243612951367,-0.000154125735430419,1.12093773528898e-05,0.000132074205154475,-4.0016900827197e-05,-9.12576543237585e-06
0.25,0.092,103262418.716918,-1468088.42261331,880082.960712658,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.31428571428571e-05,0.000493823072589059,-0.000154508638274709,1.0896265227871e-05,0.000132420837978303,-4.06349353802958e-05,-8.85316749696564e-06
0.25,0.096,103366406.850434,-1514883.0826953,854038.797425864,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.37142857142857e-05,0.000494385103691631,-0.000154880024465836,1.05738136824155e-05,0.00013275633512369,-4.12544554781592e-05,-8.57624905051791e-06
0.25,0.1,103467094.713294,-1560192.62098237,827265.503088844,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.42857142857143e-05,0.00049492929761709,-0.000155239623976051,1.02423348001476e-05,0.000133080845961746,-4.18754139740634e-05,-8.29499855477168e-06
0.25,0.104,103564409.67063,-1603984.35178328,799788.620800958,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.48571428571429e-05,0.000495455261791259,-0.000155587177395105,9.90214482896424e-06,0.000133394449819641,-4.24977626836438e-05,-8.00936931083159e-06
0.25,0.108,103658282.051179,-1646226.92303034,771634.011838468,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.54285714285714e-05,0.00049596261965756,-0.000155922435897066,9.55356395609532e-06,0.000133697144460191,-4.31214524272321e-05,-7.71929715893328e-06
0.25,0.112,103748645.137409,-1686890.31183413,742827.838105196,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.6e-05,0.000496451010623616,-0.000156245161205033,9.19691609082623e-06,0.000133988840728778,-4.37464330720522e-05,-7.42471910144371e-06
0.25,0.116,103835435.155186,-1725945.81983383,713396.545177696,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.65714285714286e-05,0.000496920090005412,-0.000156555125554237,8.832528654581e-06,0.000134269363652161,-4.43726535742691e-05,-7.12559155375605e-06
0.25,0.12,103918591.263109,-1763366.06839889,683366.845920207,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.71428571428571e-05,0.000497369528969659,-0.000156852111653959,8.46073237805971e-06,0.000134538459827917,-4.5000062020885e-05,-6.82190696853803e-06
0.25,0.124,103998055.54163,-1799124.9937334,652765.704644278,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.77142857142857e-05,0.000497799014474999,-0.000157135912648678,8.08186110511963e-06,0.000134795810513545,-4.56286056714797e-05,-6.51370770452312e-06
0.25,0.128,104073772.982069,-1833197.84193106,621620.321787735,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.82857142857143e-05,0.000498208249212611,-0.000157406332078818,7.69625160308624e-06,0.000135041049439602,-4.6258230999795e-05,-6.20109621229646e-06
0.25,0.132,104145691.475611,-1865561.16402482,589958.119087531,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.88571428571429e-05,0.000498596951546753,-0.000157663183841467,7.30424337917895e-06,0.00013527378405712,-4.68888837351608e-05,-5.88424087194822e-06
0.25,0.136,104213761.802382,-1896192.81107205,557806.725220929,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-1.94285714285714e-05,0.000498964855455733,-0.000157906292151365,6.90617850273531e-06,0.000135493618706593,-4.75205089037663e-05,-5.5633771226962e-06
0.25,0.14,104277937.620695,-1925071.92931271,525193.961889504,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2e-05,0.000499311710473756,-0.000158135491502482,6.50240143291767e-06,0.000135700178078281,-4.81530508697762e-05,-5.23880385156073e-06
0.25,0.144,104338175.456523,-1952178.95543534,492147.830320494,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.05714285714286e-05,0.000499637281634065,-0.000158350626630439,6.09325885158707e-06,0.000135893129328413,-4.8786453376298e-05,-4.91087533456277e-06
0.25,0.148,104394434.693294,-1977495.61198239,458696.49816014,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.11428571428571e-05,0.000499941349413757,-0.000158551552476051,5.6790995010303e-06,0.000136072201322574,-4.94206595862022e-05,-4.57998932758966e-06
0.25,0.152,104446677.562054,-2001004.90292423,424868.286733782,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.17142857142857e-05,0.000500223709680624,-0.000158738134150192,5.26027402622778e-06,0.000136237199687927,-5.0055612122803e-05,-4.2465721646069e-06
0.25,0.156,104494869.132063,-2022691.10942842,390691.658647621,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.22857142857143e-05,0.000500484173642341,-0.000158910246900226,4.83713482135149e-06,0.000136388016654923,-5.06912531104039e-05,-3.91106192091855e-06
0.25,0.16,104538977.301886,-2042539.78584868,356195.205707202,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.28571428571429e-05,0.000500722567798288,-0.000159067776078164,4.41003588018441e-06,0.000136524635035818,-5.13275242147165e-05,-3.57389082551633e-06
0.25,0.164,104578972.791012,-2060537.75595558,321407.637127841,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.34285714285714e-05,0.000500938733894281,-0.000159210617110759,3.97933265015423e-06,0.000136647126096323,-5.19643666831596e-05,-3.23546815108844e-06
0.25,0.168,104614829.132065,-2076673.10942934,286357.768012313,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.4e-05,0.000501132528880448,-0.000159338675471661,3.54538188967625e-06,0.000136755641499947,-5.26017213850462e-05,-2.89616477042845e-06
0.25,0.172,104646522.663628,-2090935.19863265,251074.508071287,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.45714285714286e-05,0.000501303824872466,-0.000159451866655815,3.10854152850165e-06,0.000136850399913154,-5.32395288516695e-05,-2.55630044694997e-06
0.25,0.176,104674032.523733,-2103314.63568002,215586.850562054,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.51428571428571e-05,0.000501452509116369,-0.000159550116156191,2.66917053076828e-06,0.00013693166922567,-5.38777293162942e-05,-2.21613473340229e-06
0.25,0.18,104697340.64404,-2113803.28981797,179923.861421189,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.57142857142857e-05,0.000501578483957073,-0.000159633359443,2.22762876045281e-06,0.00013699974563935,-5.45162627540662e-05,-1.87586210018901e-06
0.25,0.184,104716431.744731,-2122394.28512896,144114.668566844,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.62857142857143e-05,0.000501681666810808,-0.000159701541945468,1.78427684892283e-06,0.000137054931090815,-5.51550689218481e-05,-1.53561162035351e-06
0.25,0.188,104731293.330155,-2129081.99856992,108188.451346417,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.68571428571429e-05,0.000501761990141554,-0.000159754619036269,1.33947606428898e-06,0.000137097510583608,-5.57940873979932e-05,-1.19545122250161e-06
0.25,0.192,104741915.685233,-2133862.05835478,72174.4301053401,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.74285714285714e-05,0.000501819401441616,-0.000159792556018689,8.93588182256592e-07,0.000137127731007517,-5.64332576220679e-05,-8.5539620726302e-07
0.25,0.196,104748291.872641,-2136731.34268849,36101.8558527764,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.8e-05,0.000501853863216417,-0.000159815328116575,4.46975358177232e-07,0.000137145782916311,-5.70725189345342e-05,-5.15421428865245e-07
0.25,0.2,104750417.730797,-2137687.97885861,1.40745614594176e-10,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000119047619047619,-2.85714285714286e-05,0.000501865352973593,-0.000159822920467132,1.74256475211836e-21,0.000137151786527798,-5.77118106164028e-05,-1.7547629100588e-07
0.254166666666667,-0.2,95073283.9435602,2217022.22539791,0,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.85714285714286e-05,0.000449562748933052,-0.000125261728369858,0,9.61166173958753e-05,-5.01046913479432e-07,-6.93329368127958e-07
0.254166666666667,-0.196,95075998.7926154,2215800.54332307,40127.3628251745,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.8e-05,0.000449577422045802,-0.000125271424259341,4.96814968311684e-07,9.61456664999274e-05,-1.00213261051679e-06,-1.38472773296879e-06
0.254166666666667,-0.192,95084139.2658903,2212137.33034936,80205.396318722,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.74285714285714e-05,0.000449621419365645,-0.00012530049737818,9.9301919251751e-07,9.6232433621862e-05,-1.50333460002951e-06,-2.07038235832057e-06
0.254166666666667,-0.188,95097693.1544921,2206038.08047854,120184.872858034,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.68571428571429e-05,0.000449694674906422,-0.000125348904123186,1.48800318776614e-06,9.6375791438042e-05,-2.00473021652226e-06,-2.74662623729297e-06
0.254166666666667,-0.184,95116640.1527692,2197511.93125385,160016.767739638,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.62857142857143e-05,0.000449797078920919,-0.000125416571974176,1.98115998153837e-06,9.65739046176714e-05,-2.50639650441896e-06,-3.41002840994582e-06
0.254166666666667,-0.18,95140951.9217381,2186571.63521788,199652.359396653,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.57142857142857e-05,0.00044992847824368,-0.000125503399720493,2.47188635443475e-06,9.68242930158697e-05,-3.00841010330094e-06,-4.05747438683451e-06
0.254166666666667,-0.176,95170592.1772302,2173233.52024642,239043.32814002,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.51428571428571e-05,0.000450088676767411,-0.000125609257775822,2.95958406268596e-06,9.71239160179856e-05,-3.51084713440422e-06,-4.68623341835011e-06
0.254166666666667,-0.172,95205516.8021189,2157517.43904649,278141.852954992,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.45714285714286e-05,0.000450277436049547,-0.000125733988578996,3.44366103658562e-06,9.74692741679487e-05,-4.01378308872021e-06,-5.29401000176732e-06
0.254166666666667,-0.168,95245673.9818178,2139446.70818199,316900.705904089,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.4e-05,0.000450494476044587,-0.000125877407077921,3.92353254928873e-06,9.7856523462104e-05,-4.51729271703189e-06,-5.87897779413299e-06
0.254166666666667,-0.164,95291004.3620854,2119048.03706155,355273.343711638,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.34285714285714e-05,0.000450739475956986,-0.000126039301293162,4.39862235071552e-06,9.82815971765641e-05,-5.02144992220454e-06,-6.4397949578678e-06
0.254166666666667,-0.16,95341441.2280269,2096351.44738791,393213.996132909,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.28571428571429e-05,0.000451012075208621,-0.000126219432957239,4.86836376164554e-06,9.87403298452315e-05,-5.5263276540335e-06,-6.97560086136025e-06
0.254166666666667,-0.156,95396910.7030515,2071390.18362683,430677.750742092,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.22857142857143e-05,0.000451311874514112,-0.000126417538225184,5.33220072347351e-06,9.92285780274639e-05,-6.03199780693423e-06,-7.48599494145382e-06
0.254166666666667,-0.152,95457331.9664331,2044200.61510512,467620.633807538,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.17142857142857e-05,0.000451638437056674,-0.000126633328451547,5.7895887995219e-06,9.97423327942409e-05,-6.53853112074042e-06,-7.97099936216682e-06
0.254166666666667,-0.148,95522617.4880199,2014822.13039105,503999.686959256,1e+08,0,0,0.000476190476190476,-0.000142857142857143,0,0.000121031746031746,2.11428571428571e-05,0.000451991289756679,-0.000126866491028642,6.23999612425746e-06,0.000100277819400504,-7.04599708485499e-06,-8.43100783147245e-06
